Timestamp, Message, Committer, Added, Removed, File
"1460338426", "Branching trunk to stable-3-8  git-svn-id: https://svn.cms.waikato.ac.nz/svn/weka/branches/stable-3-8@12760 e0a1b77d-ad91-4216-81b1-defd5f83fa92  ", "mhall", 146,0,packages/internal/distributedWekaBase/src/main/java/weka/classifiers/meta/BatchPredictorVote.java
"1460338426", "Branching trunk to stable-3-8  git-svn-id: https://svn.cms.waikato.ac.nz/svn/weka/branches/stable-3-8@12760 e0a1b77d-ad91-4216-81b1-defd5f83fa92  ", "mhall", 198,0,packages/internal/distributedWekaBase/src/main/java/weka/classifiers/meta/FilteredClassifierUpdateable.java
"1460338426", "Branching trunk to stable-3-8  git-svn-id: https://svn.cms.waikato.ac.nz/svn/weka/branches/stable-3-8@12760 e0a1b77d-ad91-4216-81b1-defd5f83fa92  ", "mhall", 280,0,packages/internal/distributedWekaBase/src/main/java/weka/clusterers/CentroidSketch.java
"1460338426", "Branching trunk to stable-3-8  git-svn-id: https://svn.cms.waikato.ac.nz/svn/weka/branches/stable-3-8@12760 e0a1b77d-ad91-4216-81b1-defd5f83fa92  ", "mhall", 219,0,packages/internal/distributedWekaBase/src/main/java/weka/clusterers/ClusterUtils.java
"1460338426", "Branching trunk to stable-3-8  git-svn-id: https://svn.cms.waikato.ac.nz/svn/weka/branches/stable-3-8@12760 e0a1b77d-ad91-4216-81b1-defd5f83fa92  ", "mhall", 213,0,packages/internal/distributedWekaBase/src/main/java/weka/clusterers/InstanceWithCanopyAssignments.java
"1460338426", "Branching trunk to stable-3-8  git-svn-id: https://svn.cms.waikato.ac.nz/svn/weka/branches/stable-3-8@12760 e0a1b77d-ad91-4216-81b1-defd5f83fa92  ", "mhall", 77,0,packages/internal/distributedWekaBase/src/main/java/weka/clusterers/PreconstructedFilteredClusterer.java
"1460338426", "Branching trunk to stable-3-8  git-svn-id: https://svn.cms.waikato.ac.nz/svn/weka/branches/stable-3-8@12760 e0a1b77d-ad91-4216-81b1-defd5f83fa92  ", "mhall", 268,0,packages/internal/distributedWekaBase/src/main/java/weka/clusterers/PreconstructedKMeans.java
"1460338426", "Branching trunk to stable-3-8  git-svn-id: https://svn.cms.waikato.ac.nz/svn/weka/branches/stable-3-8@12760 e0a1b77d-ad91-4216-81b1-defd5f83fa92  ", "mhall", 723,0,packages/internal/distributedWekaBase/src/main/java/weka/core/ChartUtils.java
"1460338426", "Branching trunk to stable-3-8  git-svn-id: https://svn.cms.waikato.ac.nz/svn/weka/branches/stable-3-8@12760 e0a1b77d-ad91-4216-81b1-defd5f83fa92  ", "mhall", 45,0,packages/internal/distributedWekaBase/src/main/java/weka/core/Preconstructed.java
"1460338426", "Branching trunk to stable-3-8  git-svn-id: https://svn.cms.waikato.ac.nz/svn/weka/branches/stable-3-8@12760 e0a1b77d-ad91-4216-81b1-defd5f83fa92  ", "mhall", 204,0,packages/internal/distributedWekaBase/src/main/java/weka/core/StreamableFilterHelper.java
"1460338426", "Branching trunk to stable-3-8  git-svn-id: https://svn.cms.waikato.ac.nz/svn/weka/branches/stable-3-8@12760 e0a1b77d-ad91-4216-81b1-defd5f83fa92  ", "mhall", 248,0,packages/internal/distributedWekaBase/src/main/java/weka/core/WeightedReservoirSample.java
"1460338426", "Branching trunk to stable-3-8  git-svn-id: https://svn.cms.waikato.ac.nz/svn/weka/branches/stable-3-8@12760 e0a1b77d-ad91-4216-81b1-defd5f83fa92  ", "mhall", 183,0,packages/internal/distributedWekaBase/src/main/java/weka/core/converters/DFSConverterUtils.java
"1460338426", "Branching trunk to stable-3-8  git-svn-id: https://svn.cms.waikato.ac.nz/svn/weka/branches/stable-3-8@12760 e0a1b77d-ad91-4216-81b1-defd5f83fa92  ", "mhall", 217,0,packages/internal/distributedWekaBase/src/main/java/weka/core/stats/ArffSummaryNumericMetric.java
"1460338426", "Branching trunk to stable-3-8  git-svn-id: https://svn.cms.waikato.ac.nz/svn/weka/branches/stable-3-8@12760 e0a1b77d-ad91-4216-81b1-defd5f83fa92  ", "mhall", 281,0,packages/internal/distributedWekaBase/src/main/java/weka/core/stats/IncrementalQuantileEstimator.java
"1460338426", "Branching trunk to stable-3-8  git-svn-id: https://svn.cms.waikato.ac.nz/svn/weka/branches/stable-3-8@12760 e0a1b77d-ad91-4216-81b1-defd5f83fa92  ", "mhall", 235,0,packages/internal/distributedWekaBase/src/main/java/weka/core/stats/NominalStats.java
"1460338426", "Branching trunk to stable-3-8  git-svn-id: https://svn.cms.waikato.ac.nz/svn/weka/branches/stable-3-8@12760 e0a1b77d-ad91-4216-81b1-defd5f83fa92  ", "mhall", 341,0,packages/internal/distributedWekaBase/src/main/java/weka/core/stats/NumericAttributeBinData.java
"1460338426", "Branching trunk to stable-3-8  git-svn-id: https://svn.cms.waikato.ac.nz/svn/weka/branches/stable-3-8@12760 e0a1b77d-ad91-4216-81b1-defd5f83fa92  ", "mhall", 441,0,packages/internal/distributedWekaBase/src/main/java/weka/core/stats/NumericStats.java
"1460338426", "Branching trunk to stable-3-8  git-svn-id: https://svn.cms.waikato.ac.nz/svn/weka/branches/stable-3-8@12760 e0a1b77d-ad91-4216-81b1-defd5f83fa92  ", "mhall", 220,0,packages/internal/distributedWekaBase/src/main/java/weka/core/stats/QuantileCalculator.java
"1460338426", "Branching trunk to stable-3-8  git-svn-id: https://svn.cms.waikato.ac.nz/svn/weka/branches/stable-3-8@12760 e0a1b77d-ad91-4216-81b1-defd5f83fa92  ", "mhall", 68,0,packages/internal/distributedWekaBase/src/main/java/weka/core/stats/Stats.java
"1460338426", "Branching trunk to stable-3-8  git-svn-id: https://svn.cms.waikato.ac.nz/svn/weka/branches/stable-3-8@12760 e0a1b77d-ad91-4216-81b1-defd5f83fa92  ", "mhall", 199,0,packages/internal/distributedWekaBase/src/main/java/weka/core/stats/StringStats.java
"1460338426", "Branching trunk to stable-3-8  git-svn-id: https://svn.cms.waikato.ac.nz/svn/weka/branches/stable-3-8@12760 e0a1b77d-ad91-4216-81b1-defd5f83fa92  ", "mhall", 1868,0,packages/internal/distributedWekaBase/src/main/java/weka/distributed/CSVToARFFHeaderMapTask.java
"1460338426", "Branching trunk to stable-3-8  git-svn-id: https://svn.cms.waikato.ac.nz/svn/weka/branches/stable-3-8@12760 e0a1b77d-ad91-4216-81b1-defd5f83fa92  ", "mhall", 107,0,packages/internal/distributedWekaBase/src/main/java/weka/distributed/CSVToARFFHeaderMapTaskBeanInfo.java
"1460338426", "Branching trunk to stable-3-8  git-svn-id: https://svn.cms.waikato.ac.nz/svn/weka/branches/stable-3-8@12760 e0a1b77d-ad91-4216-81b1-defd5f83fa92  ", "mhall", 725,0,packages/internal/distributedWekaBase/src/main/java/weka/distributed/CSVToARFFHeaderReduceTask.java
"1460338426", "Branching trunk to stable-3-8  git-svn-id: https://svn.cms.waikato.ac.nz/svn/weka/branches/stable-3-8@12760 e0a1b77d-ad91-4216-81b1-defd5f83fa92  ", "mhall", 802,0,packages/internal/distributedWekaBase/src/main/java/weka/distributed/CanopyMapTask.java
"1460338426", "Branching trunk to stable-3-8  git-svn-id: https://svn.cms.waikato.ac.nz/svn/weka/branches/stable-3-8@12760 e0a1b77d-ad91-4216-81b1-defd5f83fa92  ", "mhall", 269,0,packages/internal/distributedWekaBase/src/main/java/weka/distributed/CanopyReduceTask.java
"1460338426", "Branching trunk to stable-3-8  git-svn-id: https://svn.cms.waikato.ac.nz/svn/weka/branches/stable-3-8@12760 e0a1b77d-ad91-4216-81b1-defd5f83fa92  ", "mhall", 469,0,packages/internal/distributedWekaBase/src/main/java/weka/distributed/CorrelationMatrixMapTask.java
"1460338426", "Branching trunk to stable-3-8  git-svn-id: https://svn.cms.waikato.ac.nz/svn/weka/branches/stable-3-8@12760 e0a1b77d-ad91-4216-81b1-defd5f83fa92  ", "mhall", 242,0,packages/internal/distributedWekaBase/src/main/java/weka/distributed/CorrelationMatrixRowReduceTask.java
"1460338426", "Branching trunk to stable-3-8  git-svn-id: https://svn.cms.waikato.ac.nz/svn/weka/branches/stable-3-8@12760 e0a1b77d-ad91-4216-81b1-defd5f83fa92  ", "mhall", 75,0,packages/internal/distributedWekaBase/src/main/java/weka/distributed/DistributedWekaException.java
"1460338426", "Branching trunk to stable-3-8  git-svn-id: https://svn.cms.waikato.ac.nz/svn/weka/branches/stable-3-8@12760 e0a1b77d-ad91-4216-81b1-defd5f83fa92  ", "mhall", 684,0,packages/internal/distributedWekaBase/src/main/java/weka/distributed/KMeansMapTask.java
"1460338426", "Branching trunk to stable-3-8  git-svn-id: https://svn.cms.waikato.ac.nz/svn/weka/branches/stable-3-8@12760 e0a1b77d-ad91-4216-81b1-defd5f83fa92  ", "mhall", 61,0,packages/internal/distributedWekaBase/src/main/java/weka/distributed/KMeansMapTaskBeanInfo.java
"1460338426", "Branching trunk to stable-3-8  git-svn-id: https://svn.cms.waikato.ac.nz/svn/weka/branches/stable-3-8@12760 e0a1b77d-ad91-4216-81b1-defd5f83fa92  ", "mhall", 423,0,packages/internal/distributedWekaBase/src/main/java/weka/distributed/KMeansReduceTask.java
"1460338426", "Branching trunk to stable-3-8  git-svn-id: https://svn.cms.waikato.ac.nz/svn/weka/branches/stable-3-8@12760 e0a1b77d-ad91-4216-81b1-defd5f83fa92  ", "mhall", 351,0,packages/internal/distributedWekaBase/src/main/java/weka/distributed/WekaClassifierEvaluationMapTask.java
"1460338426", "Branching trunk to stable-3-8  git-svn-id: https://svn.cms.waikato.ac.nz/svn/weka/branches/stable-3-8@12760 e0a1b77d-ad91-4216-81b1-defd5f83fa92  ", "mhall", 156,0,packages/internal/distributedWekaBase/src/main/java/weka/distributed/WekaClassifierEvaluationReduceTask.java
"1460338426", "Branching trunk to stable-3-8  git-svn-id: https://svn.cms.waikato.ac.nz/svn/weka/branches/stable-3-8@12760 e0a1b77d-ad91-4216-81b1-defd5f83fa92  ", "mhall", 1100,0,packages/internal/distributedWekaBase/src/main/java/weka/distributed/WekaClassifierMapTask.java
"1460338426", "Branching trunk to stable-3-8  git-svn-id: https://svn.cms.waikato.ac.nz/svn/weka/branches/stable-3-8@12760 e0a1b77d-ad91-4216-81b1-defd5f83fa92  ", "mhall", 86,0,packages/internal/distributedWekaBase/src/main/java/weka/distributed/WekaClassifierMapTaskBeanInfo.java
"1460338426", "Branching trunk to stable-3-8  git-svn-id: https://svn.cms.waikato.ac.nz/svn/weka/branches/stable-3-8@12760 e0a1b77d-ad91-4216-81b1-defd5f83fa92  ", "mhall", 211,0,packages/internal/distributedWekaBase/src/main/java/weka/distributed/WekaClassifierReduceTask.java
"1460338426", "Branching trunk to stable-3-8  git-svn-id: https://svn.cms.waikato.ac.nz/svn/weka/branches/stable-3-8@12760 e0a1b77d-ad91-4216-81b1-defd5f83fa92  ", "mhall", 632,0,packages/internal/distributedWekaBase/src/main/java/weka/distributed/WekaScoringMapTask.java
"1460338426", "Branching trunk to stable-3-8  git-svn-id: https://svn.cms.waikato.ac.nz/svn/weka/branches/stable-3-8@12760 e0a1b77d-ad91-4216-81b1-defd5f83fa92  ", "mhall", 134,0,packages/internal/distributedWekaBase/src/main/java/weka/distributed/clusterers/CanopyAssigner.java
"1460338426", "Branching trunk to stable-3-8  git-svn-id: https://svn.cms.waikato.ac.nz/svn/weka/branches/stable-3-8@12760 e0a1b77d-ad91-4216-81b1-defd5f83fa92  ", "mhall", 127,0,packages/internal/distributedWekaBase/src/main/java/weka/distributed/clusterers/CanopyBuilder.java
"1460338426", "Branching trunk to stable-3-8  git-svn-id: https://svn.cms.waikato.ac.nz/svn/weka/branches/stable-3-8@12760 e0a1b77d-ad91-4216-81b1-defd5f83fa92  ", "mhall", 240,0,packages/internal/distributedWekaBase/src/main/java/weka/filters/MakePreconstructedFilter.java
"1460338426", "Branching trunk to stable-3-8  git-svn-id: https://svn.cms.waikato.ac.nz/svn/weka/branches/stable-3-8@12760 e0a1b77d-ad91-4216-81b1-defd5f83fa92  ", "mhall", 25,0,packages/internal/distributedWekaBase/src/main/java/weka/filters/PreconstructedFilter.java
"1460338426", "Branching trunk to stable-3-8  git-svn-id: https://svn.cms.waikato.ac.nz/svn/weka/branches/stable-3-8@12760 e0a1b77d-ad91-4216-81b1-defd5f83fa92  ", "mhall", 1490,0,packages/internal/distributedWekaBase/src/main/java/weka/filters/unsupervised/attribute/PreConstructedPCA.java
"1460338426", "Branching trunk to stable-3-8  git-svn-id: https://svn.cms.waikato.ac.nz/svn/weka/branches/stable-3-8@12760 e0a1b77d-ad91-4216-81b1-defd5f83fa92  ", "mhall", 175,0,packages/internal/distributedWekaBase/src/main/java/weka/filters/unsupervised/attribute/PreconstructedMissingValuesReplacer.java
"1460338426", "Branching trunk to stable-3-8  git-svn-id: https://svn.cms.waikato.ac.nz/svn/weka/branches/stable-3-8@12760 e0a1b77d-ad91-4216-81b1-defd5f83fa92  ", "mhall", 47,0,packages/internal/distributedWekaBase/src/main/java/weka/gui/beans/ClassifierProducer.java
"1460338426", "Branching trunk to stable-3-8  git-svn-id: https://svn.cms.waikato.ac.nz/svn/weka/branches/stable-3-8@12760 e0a1b77d-ad91-4216-81b1-defd5f83fa92  ", "mhall", 45,0,packages/internal/distributedWekaBase/src/main/java/weka/gui/beans/ClustererProducer.java
"1460338426", "Branching trunk to stable-3-8  git-svn-id: https://svn.cms.waikato.ac.nz/svn/weka/branches/stable-3-8@12760 e0a1b77d-ad91-4216-81b1-defd5f83fa92  ", "mhall", 88,0,packages/internal/distributedWekaBase/src/main/java/weka/gui/beans/FailureEvent.java
"1460338426", "Branching trunk to stable-3-8  git-svn-id: https://svn.cms.waikato.ac.nz/svn/weka/branches/stable-3-8@12760 e0a1b77d-ad91-4216-81b1-defd5f83fa92  ", "mhall", 40,0,packages/internal/distributedWekaBase/src/main/java/weka/gui/beans/FailureListener.java
"1460338426", "Branching trunk to stable-3-8  git-svn-id: https://svn.cms.waikato.ac.nz/svn/weka/branches/stable-3-8@12760 e0a1b77d-ad91-4216-81b1-defd5f83fa92  ", "mhall", 19,0,packages/internal/distributedWekaBase/src/main/java/weka/gui/beans/ImageProducer.java
"1460338426", "Branching trunk to stable-3-8  git-svn-id: https://svn.cms.waikato.ac.nz/svn/weka/branches/stable-3-8@12760 e0a1b77d-ad91-4216-81b1-defd5f83fa92  ", "mhall", 40,0,packages/internal/distributedWekaBase/src/main/java/weka/gui/beans/InstancesProducer.java
"1460338426", "Branching trunk to stable-3-8  git-svn-id: https://svn.cms.waikato.ac.nz/svn/weka/branches/stable-3-8@12760 e0a1b77d-ad91-4216-81b1-defd5f83fa92  ", "mhall", 42,0,packages/internal/distributedWekaBase/src/main/java/weka/gui/beans/KFIgnore.java
"1460338426", "Branching trunk to stable-3-8  git-svn-id: https://svn.cms.waikato.ac.nz/svn/weka/branches/stable-3-8@12760 e0a1b77d-ad91-4216-81b1-defd5f83fa92  ", "mhall", 72,0,packages/internal/distributedWekaBase/src/main/java/weka/gui/beans/SuccessEvent.java
"1460338426", "Branching trunk to stable-3-8  git-svn-id: https://svn.cms.waikato.ac.nz/svn/weka/branches/stable-3-8@12760 e0a1b77d-ad91-4216-81b1-defd5f83fa92  ", "mhall", 40,0,packages/internal/distributedWekaBase/src/main/java/weka/gui/beans/SuccessListener.java
"1460338426", "Branching trunk to stable-3-8  git-svn-id: https://svn.cms.waikato.ac.nz/svn/weka/branches/stable-3-8@12760 e0a1b77d-ad91-4216-81b1-defd5f83fa92  ", "mhall", 38,0,packages/internal/distributedWekaBase/src/main/java/weka/gui/beans/TextProducer.java
"1460338426", "Branching trunk to stable-3-8  git-svn-id: https://svn.cms.waikato.ac.nz/svn/weka/branches/stable-3-8@12760 e0a1b77d-ad91-4216-81b1-defd5f83fa92  ", "mhall", 780,0,packages/internal/distributedWekaBase/src/test/java/weka/distributed/CSVToARFFHeaderMapTaskTest.java
"1460338426", "Branching trunk to stable-3-8  git-svn-id: https://svn.cms.waikato.ac.nz/svn/weka/branches/stable-3-8@12760 e0a1b77d-ad91-4216-81b1-defd5f83fa92  ", "mhall", 96,0,packages/internal/distributedWekaBase/src/test/java/weka/distributed/CanopyTaskTest.java
"1460338426", "Branching trunk to stable-3-8  git-svn-id: https://svn.cms.waikato.ac.nz/svn/weka/branches/stable-3-8@12760 e0a1b77d-ad91-4216-81b1-defd5f83fa92  ", "mhall", 344,0,packages/internal/distributedWekaBase/src/test/java/weka/distributed/CorrelationMatrixMapTaskTest.java
"1460338426", "Branching trunk to stable-3-8  git-svn-id: https://svn.cms.waikato.ac.nz/svn/weka/branches/stable-3-8@12760 e0a1b77d-ad91-4216-81b1-defd5f83fa92  ", "mhall", 524,0,packages/internal/distributedWekaBase/src/test/java/weka/distributed/KMeansTaskTest.java
"1460338426", "Branching trunk to stable-3-8  git-svn-id: https://svn.cms.waikato.ac.nz/svn/weka/branches/stable-3-8@12760 e0a1b77d-ad91-4216-81b1-defd5f83fa92  ", "mhall", 317,0,packages/internal/distributedWekaBase/src/test/java/weka/distributed/WekaClassifierEvaluationTest.java
"1460338426", "Branching trunk to stable-3-8  git-svn-id: https://svn.cms.waikato.ac.nz/svn/weka/branches/stable-3-8@12760 e0a1b77d-ad91-4216-81b1-defd5f83fa92  ", "mhall", 645,0,packages/internal/distributedWekaBase/src/test/java/weka/distributed/WekaClassifierTaskTest.java
"1460338426", "Branching trunk to stable-3-8  git-svn-id: https://svn.cms.waikato.ac.nz/svn/weka/branches/stable-3-8@12760 e0a1b77d-ad91-4216-81b1-defd5f83fa92  ", "mhall", 104,0,packages/internal/distributedWekaBase/src/test/java/weka/distributed/WekaScoringTaskTest.java
"1460338426", "Branching trunk to stable-3-8  git-svn-id: https://svn.cms.waikato.ac.nz/svn/weka/branches/stable-3-8@12760 e0a1b77d-ad91-4216-81b1-defd5f83fa92  ", "mhall", 64,0,packages/internal/distributedWekaHadoop/Description.props
"1460338426", "Branching trunk to stable-3-8  git-svn-id: https://svn.cms.waikato.ac.nz/svn/weka/branches/stable-3-8@12760 e0a1b77d-ad91-4216-81b1-defd5f83fa92  ", "mhall", 1742,0,packages/internal/distributedWekaHadoop/build-res/subfloor.xml
"1460338426", "Branching trunk to stable-3-8  git-svn-id: https://svn.cms.waikato.ac.nz/svn/weka/branches/stable-3-8@12760 e0a1b77d-ad91-4216-81b1-defd5f83fa92  ", "mhall", 9,0,packages/internal/distributedWekaHadoop/build.properties
"1460338426", "Branching trunk to stable-3-8  git-svn-id: https://svn.cms.waikato.ac.nz/svn/weka/branches/stable-3-8@12760 e0a1b77d-ad91-4216-81b1-defd5f83fa92  ", "mhall", 243,0,packages/internal/distributedWekaHadoop/build_package.xml
"1460338426", "Branching trunk to stable-3-8  git-svn-id: https://svn.cms.waikato.ac.nz/svn/weka/branches/stable-3-8@12760 e0a1b77d-ad91-4216-81b1-defd5f83fa92  ", "mhall", 28,0,packages/internal/distributedWekaHadoop/ivy.xml
"1460338426", "Branching trunk to stable-3-8  git-svn-id: https://svn.cms.waikato.ac.nz/svn/weka/branches/stable-3-8@12760 e0a1b77d-ad91-4216-81b1-defd5f83fa92  ", "mhall", 20,0,packages/internal/distributedWekaHadoop/ivysettings.xml
"1460338426", "Branching trunk to stable-3-8  git-svn-id: https://svn.cms.waikato.ac.nz/svn/weka/branches/stable-3-8@12760 e0a1b77d-ad91-4216-81b1-defd5f83fa92  ", "mhall", 281,0,packages/internal/distributedWekaHadoop/pom.xml
"1460338426", "Branching trunk to stable-3-8  git-svn-id: https://svn.cms.waikato.ac.nz/svn/weka/branches/stable-3-8@12760 e0a1b77d-ad91-4216-81b1-defd5f83fa92  ", "mhall", 1,0,packages/internal/distributedWekaHadoop/src/main/java/distributed/hadoop/Hadoop.props
"1460338426", "Branching trunk to stable-3-8  git-svn-id: https://svn.cms.waikato.ac.nz/svn/weka/branches/stable-3-8@12760 e0a1b77d-ad91-4216-81b1-defd5f83fa92  ", "mhall", 64,0,packages/internal/distributedWekaHadoop2/Description.props
"1460338426", "Branching trunk to stable-3-8  git-svn-id: https://svn.cms.waikato.ac.nz/svn/weka/branches/stable-3-8@12760 e0a1b77d-ad91-4216-81b1-defd5f83fa92  ", "mhall", 9,0,packages/internal/distributedWekaHadoop2/build.properties
"1460338426", "Branching trunk to stable-3-8  git-svn-id: https://svn.cms.waikato.ac.nz/svn/weka/branches/stable-3-8@12760 e0a1b77d-ad91-4216-81b1-defd5f83fa92  ", "mhall", 243,0,packages/internal/distributedWekaHadoop2/build_package.xml
"1460338426", "Branching trunk to stable-3-8  git-svn-id: https://svn.cms.waikato.ac.nz/svn/weka/branches/stable-3-8@12760 e0a1b77d-ad91-4216-81b1-defd5f83fa92  ", "mhall", 281,0,packages/internal/distributedWekaHadoop2/pom.xml
"1460338426", "Branching trunk to stable-3-8  git-svn-id: https://svn.cms.waikato.ac.nz/svn/weka/branches/stable-3-8@12760 e0a1b77d-ad91-4216-81b1-defd5f83fa92  ", "mhall", 1,0,packages/internal/distributedWekaHadoop2/src/main/java/distributed/hadoop/Hadoop.props
"1460338426", "Branching trunk to stable-3-8  git-svn-id: https://svn.cms.waikato.ac.nz/svn/weka/branches/stable-3-8@12760 e0a1b77d-ad91-4216-81b1-defd5f83fa92  ", "mhall", 64,0,packages/internal/distributedWekaHadoop2Libs/Description.props
"1460338426", "Branching trunk to stable-3-8  git-svn-id: https://svn.cms.waikato.ac.nz/svn/weka/branches/stable-3-8@12760 e0a1b77d-ad91-4216-81b1-defd5f83fa92  ", "mhall", 1742,0,packages/internal/distributedWekaHadoop2Libs/build-res/subfloor.xml
"1460338426", "Branching trunk to stable-3-8  git-svn-id: https://svn.cms.waikato.ac.nz/svn/weka/branches/stable-3-8@12760 e0a1b77d-ad91-4216-81b1-defd5f83fa92  ", "mhall", 10,0,packages/internal/distributedWekaHadoop2Libs/build.properties
"1460338426", "Branching trunk to stable-3-8  git-svn-id: https://svn.cms.waikato.ac.nz/svn/weka/branches/stable-3-8@12760 e0a1b77d-ad91-4216-81b1-defd5f83fa92  ", "mhall", 210,0,packages/internal/distributedWekaHadoop2Libs/build_package.xml
"1460338426", "Branching trunk to stable-3-8  git-svn-id: https://svn.cms.waikato.ac.nz/svn/weka/branches/stable-3-8@12760 e0a1b77d-ad91-4216-81b1-defd5f83fa92  ", "mhall", 28,0,packages/internal/distributedWekaHadoop2Libs/ivy.xml
"1460338426", "Branching trunk to stable-3-8  git-svn-id: https://svn.cms.waikato.ac.nz/svn/weka/branches/stable-3-8@12760 e0a1b77d-ad91-4216-81b1-defd5f83fa92  ", "mhall", 20,0,packages/internal/distributedWekaHadoop2Libs/ivysettings.xml
"1460338426", "Branching trunk to stable-3-8  git-svn-id: https://svn.cms.waikato.ac.nz/svn/weka/branches/stable-3-8@12760 e0a1b77d-ad91-4216-81b1-defd5f83fa92  ", "mhall", 2,0,packages/internal/distributedWekaHadoopCore/Beans.props
"1460338426", "Branching trunk to stable-3-8  git-svn-id: https://svn.cms.waikato.ac.nz/svn/weka/branches/stable-3-8@12760 e0a1b77d-ad91-4216-81b1-defd5f83fa92  ", "mhall", 64,0,packages/internal/distributedWekaHadoopCore/Description.props
"1460338426", "Branching trunk to stable-3-8  git-svn-id: https://svn.cms.waikato.ac.nz/svn/weka/branches/stable-3-8@12760 e0a1b77d-ad91-4216-81b1-defd5f83fa92  ", "mhall", 1742,0,packages/internal/distributedWekaHadoopCore/build-res/subfloor.xml
"1460338426", "Branching trunk to stable-3-8  git-svn-id: https://svn.cms.waikato.ac.nz/svn/weka/branches/stable-3-8@12760 e0a1b77d-ad91-4216-81b1-defd5f83fa92  ", "mhall", 10,0,packages/internal/distributedWekaHadoopCore/build.properties
"1460338426", "Branching trunk to stable-3-8  git-svn-id: https://svn.cms.waikato.ac.nz/svn/weka/branches/stable-3-8@12760 e0a1b77d-ad91-4216-81b1-defd5f83fa92  ", "mhall", 263,0,packages/internal/distributedWekaHadoopCore/build_package.xml
"1460338426", "Branching trunk to stable-3-8  git-svn-id: https://svn.cms.waikato.ac.nz/svn/weka/branches/stable-3-8@12760 e0a1b77d-ad91-4216-81b1-defd5f83fa92  ", "mhall", 28,0,packages/internal/distributedWekaHadoopCore/ivy.xml
"1460338426", "Branching trunk to stable-3-8  git-svn-id: https://svn.cms.waikato.ac.nz/svn/weka/branches/stable-3-8@12760 e0a1b77d-ad91-4216-81b1-defd5f83fa92  ", "mhall", 20,0,packages/internal/distributedWekaHadoopCore/ivysettings.xml
"1460338426", "Branching trunk to stable-3-8  git-svn-id: https://svn.cms.waikato.ac.nz/svn/weka/branches/stable-3-8@12760 e0a1b77d-ad91-4216-81b1-defd5f83fa92  ", "mhall", 316,0,packages/internal/distributedWekaHadoopCore/pom.xml
"1460338426", "Branching trunk to stable-3-8  git-svn-id: https://svn.cms.waikato.ac.nz/svn/weka/branches/stable-3-8@12760 e0a1b77d-ad91-4216-81b1-defd5f83fa92  ", "mhall", 150,0,packages/internal/distributedWekaHadoopCore/src/main/java/distributed/hadoop/AbstractHadoopJobConfig.java
"1460338426", "Branching trunk to stable-3-8  git-svn-id: https://svn.cms.waikato.ac.nz/svn/weka/branches/stable-3-8@12760 e0a1b77d-ad91-4216-81b1-defd5f83fa92  ", "mhall", 234,0,packages/internal/distributedWekaHadoopCore/src/main/java/distributed/hadoop/HDFSConfig.java
"1460338426", "Branching trunk to stable-3-8  git-svn-id: https://svn.cms.waikato.ac.nz/svn/weka/branches/stable-3-8@12760 e0a1b77d-ad91-4216-81b1-defd5f83fa92  ", "mhall", 514,0,packages/internal/distributedWekaHadoopCore/src/main/java/distributed/hadoop/HDFSUtils.java
"1460338426", "Branching trunk to stable-3-8  git-svn-id: https://svn.cms.waikato.ac.nz/svn/weka/branches/stable-3-8@12760 e0a1b77d-ad91-4216-81b1-defd5f83fa92  ", "mhall", 945,0,packages/internal/distributedWekaHadoopCore/src/main/java/distributed/hadoop/MapReduceJobConfig.java
"1460338426", "Branching trunk to stable-3-8  git-svn-id: https://svn.cms.waikato.ac.nz/svn/weka/branches/stable-3-8@12760 e0a1b77d-ad91-4216-81b1-defd5f83fa92  ", "mhall", 94,0,packages/internal/distributedWekaHadoopCore/src/main/java/distributed/hadoop/MapReduceJobConfigBeanInfo.java
"1460338426", "Branching trunk to stable-3-8  git-svn-id: https://svn.cms.waikato.ac.nz/svn/weka/branches/stable-3-8@12760 e0a1b77d-ad91-4216-81b1-defd5f83fa92  ", "mhall", 399,0,packages/internal/distributedWekaHadoopCore/src/main/java/weka/core/converters/HDFSLoader.java
"1460338426", "Branching trunk to stable-3-8  git-svn-id: https://svn.cms.waikato.ac.nz/svn/weka/branches/stable-3-8@12760 e0a1b77d-ad91-4216-81b1-defd5f83fa92  ", "mhall", 40,0,packages/internal/distributedWekaHadoopCore/src/main/java/weka/core/converters/HDFSLoaderBeanInfo.java
"1460338426", "Branching trunk to stable-3-8  git-svn-id: https://svn.cms.waikato.ac.nz/svn/weka/branches/stable-3-8@12760 e0a1b77d-ad91-4216-81b1-defd5f83fa92  ", "mhall", 538,0,packages/internal/distributedWekaHadoopCore/src/main/java/weka/core/converters/HDFSSaver.java
"1460338426", "Branching trunk to stable-3-8  git-svn-id: https://svn.cms.waikato.ac.nz/svn/weka/branches/stable-3-8@12760 e0a1b77d-ad91-4216-81b1-defd5f83fa92  ", "mhall", 40,0,packages/internal/distributedWekaHadoopCore/src/main/java/weka/core/converters/HDFSSaverBeanInfo.java
"1460338426", "Branching trunk to stable-3-8  git-svn-id: https://svn.cms.waikato.ac.nz/svn/weka/branches/stable-3-8@12760 e0a1b77d-ad91-4216-81b1-defd5f83fa92  ", "mhall", 854,0,packages/internal/distributedWekaHadoopCore/src/main/java/weka/distributed/hadoop/ArffHeaderHadoopJob.java
